datatrade_id,dataprice, datasize, databid, dataask, datavolume, datatime
34106346,11261.53000000,0.00573056,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:38 GMT-0800 (PST)
34106346,11261.53000000,0.00573056,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:39 GMT-0800 (PST)
34106347,11261.53000000,0.64875016,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:39 GMT-0800 (PST)
34106347,11261.53000000,0.64875016,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:40 GMT-0800 (PST)
34106348,11261.54000000,0.00885763,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:42 GMT-0800 (PST)
34106348,11261.54000000,0.00885763,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:43 GMT-0800 (PST)
34106348,11261.54000000,0.00885763,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:44 GMT-0800 (PST)
34106348,11261.54000000,0.00885763,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:45 GMT-0800 (PST)
34106348,11261.54000000,0.00885763,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:46 GMT-0800 (PST)
34106349,11261.54000000,0.73673299,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:47 GMT-0800 (PST)
34106349,11261.54000000,0.73673299,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:48 GMT-0800 (PST)
34106349,11261.54000000,0.73673299,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:49 GMT-0800 (PST)
34106349,11261.54000000,0.73673299,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:50 GMT-0800 (PST)
34106349,11261.54000000,0.73673299,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:51 GMT-0800 (PST)
34106349,11261.54000000,0.73673299,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:52 GMT-0800 (PST)
34106349,11261.54000000,0.73673299,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:53 GMT-0800 (PST)
34106349,11261.54000000,0.73673299,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:54 GMT-0800 (PST)
34106350,11261.54000000,0.40620000,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:54 GMT-0800 (PST)
